"lemmatized_Ru1" "lemmatized_Ru2" "lemmatized_Ru3" "lemmatized_Ru4" "lemmatized_Ru5" "rs-graphics-3586a42c-a647-4324-9de9-bdea3dd2b3bb"
"рано" 0.0206584893479664 0.0534781356699165 0.0407632127682925 0.0636763944051114 0.0395865876361458 0
"вдова" 0.00516462233699161 0.0658192439014357 0.0564413715253281 0.0518045242617855 0.0524254809235444 0
"вещь" 0.0241015709059608 0.045250730182237 0.0438988445196996 0.0528837851839061 0.047075942053795 0
"мимо" 0.0387346675274371 0.061705541157596 0.0376275810168854 0.034536349507857 0.0417264031840455 0
"более" 0.111900150634818 0.0185116623472788 0.028220685762664 0.0129511310654464 0 0
"слышать" 0.0404562083064343 0.0390801760664774 0.0360597651411818 0.0528837851839061 0.0331671409924464 0
"чувствовать" 0.0748870238863783 0.0349664733226377 0.0266528698869605 0.0334570885857365 0.0181884321571481 0
"брат" 0.0413169786959329 0.0164548109753589 0.0548735556496245 0.0377741322742186 0.0449361265058952 0
"ружье" 0.0370131267484399 0.0411370274383973 0.0376275810168854 0.0442496978069418 0.0417264031840455 0
"получить" 0.0456208306434259 0.0349664733226377 0.0407632127682925 0.0442496978069418 0.0310273254445467 0
"жить" 0.0404562083064343 0.0411370274383973 0.0501701080225138 0.0291400448972544 0.0417264031840455 0
"стараться" 0.0335700451904455 0.0349664733226377 0.0407632127682925 0.0442496978069418 0.0449361265058952 0
"лучший" 0.0378738971379385 0.045250730182237 0.0407632127682925 0.0464082196511829 0.0310273254445467 0
"окно" 0.0404562083064343 0.0493644329260768 0.0470344762711067 0.0334570885857365 0.0331671409924464 0
"спрятать" 0.0413169786959329 0.0329096219507178 0.0454666603954032 0.034536349507857 0.0406564954100957 0
"хотеться" 0.0318485044114482 0.0473075815541569 0.0407632127682925 0.0377741322742186 0.0449361265058952 0
"следующий" 0.0473423714224231 0.045250730182237 0.0297885016383676 0.0528837851839061 0.0181884321571481 0
"шесть" 0.0387346675274371 0.0329096219507178 0.0266528698869605 0.0496460024175445 0.0406564954100957 0
"круг" 0.0335700451904455 0.0370233246945576 0.0344919492654783 0.0464082196511829 0.0406564954100957 0
"четыре" 0.0370131267484399 0.0349664733226377 0.0407632127682925 0.0388533931963391 0.0406564954100957 0
"ребенок" 0.0352915859694427 0.0473075815541569 0.0376275810168854 0.0399326541184597 0.0363768643142961 0
"понять" 0.0120507854529804 0.0287959192068781 0.0376275810168854 0.0550423070281471 0.0577750197932938 0
"уйти" 0.0473423714224231 0.0205685137191987 0.0250850540112569 0.0474874805733034 0.0342370487663963 0
"хотя" 0.0395954379169357 0.0431938788103172 0.0391953968925889 0.0334570885857365 0.0363768643142961 0
"мна" 0.0723047127178825 0.0329096219507178 0.0313563175140711 0.0226644793645312 0.0160486166092483 0
"удаться" 0.0688616311598881 0.0287959192068781 0.0313563175140711 0.0269815230530133 0.0181884321571481 0
"земля" 0.0318485044114482 0.045250730182237 0.0486022921468103 0.032377827663616 0.037446772088246 0
"около" 0.0292661932429524 0.0287959192068781 0.0313563175140711 0.0420911759627007 0.0513555731495945 0
"лишь" 0.0938239724553475 0.0102842568595993 0.0203816063841462 0.016188913831808 0.0117689855134487 0
"ладно" 0.0266838820744566 0.0102842568595993 0.0266528698869605 0.0658349162493524 0.0406564954100957 0
"кровать" 0.0241015709059608 0.0411370274383973 0.0376275810168854 0.0442496978069418 0.0406564954100957 0
"впрочем" 0.0869378093393587 0.0329096219507178 0.0376275810168854 0.00647556553272319 0.00320972332184966 0
"мысль" 0.0404562083064343 0.0473075815541569 0.0438988445196996 0.0302193058193749 0.0256777865747973 0
"иметь" 0.0568108457069077 0.0534781356699165 0.0376275810168854 0.0226644793645312 0.0128388932873986 0
"лестница" 0.0318485044114482 0.0370233246945576 0.0438988445196996 0.0366948713520981 0.0342370487663963 0
"черный" 0.0266838820744566 0.0473075815541569 0.0470344762711067 0.0356156104299776 0.0342370487663963 0
"находиться" 0.0834947277813643 0.030852770578798 0.0125425270056285 0.0248230012087722 0.00534953886974943 0
"плото" 0.0327092748009468 0.0514212842979966 0.0438988445196996 0.0269815230530133 0.0342370487663963 0
"подобный" 0.0628362384333979 0.0534781356699165 0.0297885016383676 0.0248230012087722 0.00641944664369931 0
"положить" 0.0352915859694427 0.0349664733226377 0.0313563175140711 0.0399326541184597 0.0342370487663963 0
"крыса" 0.0318485044114482 0.0287959192068781 0.0486022921468103 0.0302193058193749 0.0385166798621959 0
"узнать" 0.0370131267484399 0.0411370274383973 0.0329241333897747 0.0205059575202901 0.0460060342798451 0
"женщина" 0.0232408005164622 0.0349664733226377 0.0391953968925889 0.0442496978069418 0.037446772088246 0
"нечто" 0.0318485044114482 0.0329096219507178 0.0391953968925889 0.0280607839751338 0.0438662187319453 0
"разуметься" 0.0791908758338713 0.0267390678349582 0.0407632127682925 0.00647556553272319 0.00855926219159908 0
"сразу" 0.021519259737465 0.00822740548767946 0.0109747111299249 0.0539630461060266 0.0631245586630432 0
"действительно" 0.0525069937594147 0.0473075815541569 0.0423310286439961 0.0280607839751338 0.00641944664369931 0
"держать" 0.0525069937594147 0.0185116623472788 0.0297885016383676 0.0291400448972544 0.0288875098966469 0
"броситься" 0.0361523563589413 0.0473075815541569 0.0470344762711067 0.0205059575202901 0.0299574176705968 0
"следовать" 0.0705831719388853 0.0205685137191987 0.0125425270056285 0.0269815230530133 0.0181884321571481 0
"ваш" 0.0447600602539273 0.0226253650911185 0.0297885016383676 0.0248230012087722 0.0385166798621959 0
"написать" 0.0292661932429524 0.030852770578798 0.0423310286439961 0.032377827663616 0.037446772088246 0
"нельзь" 0.0516462233699161 0.0246822164630384 0.0235172381355534 0.0194266965981696 0.0385166798621959 0
"отвечать" 0.0309877340219496 0.0699329466452754 0.067416082655253 0.0140303919875669 0.0149787088352984 0
"право" 0.030126963632451 0.0514212842979966 0.0407632127682925 0.0388533931963391 0.0192583399310979 0
"дух" 0.0318485044114482 0.061705541157596 0.0391953968925889 0.0237437402866517 0.0267476943487471 0
"мешок" 0.0361523563589413 0.0246822164630384 0.0454666603954032 0.0291400448972544 0.0299574176705968 0
"словно" 0.0533677641489133 0.0061705541157596 0.0188137905084427 0.0388533931963391 0.0267476943487471 0
"хижина" 0.0395954379169357 0.0575918384137562 0.0219494222598498 0.0485667414954239 0.00534953886974943 0
"вообще" 0.0507854529804175 0.0205685137191987 0.0172459746327391 0.0215852184424106 0.0395865876361458 0
"голос" 0.0361523563589413 0.0575918384137562 0.0423310286439961 0.016188913831808 0.0267476943487471 0
"тысяча" 0.0327092748009468 0.0185116623472788 0.0297885016383676 0.0442496978069418 0.0320972332184966 0
"работа" 0.034430815579944 0.0514212842979966 0.0423310286439961 0.0269815230530133 0.0203282477050478 0
"услышать" 0.030126963632451 0.0349664733226377 0.0329241333897747 0.0410119150405802 0.0267476943487471 0
"домой" 0.0266838820744566 0.0267390678349582 0.0250850540112569 0.0377741322742186 0.0427963109579954 0
"ложка" 0.0266838820744566 0.0493644329260768 0.0454666603954032 0.0248230012087722 0.0299574176705968 0
"прежде" 0.0482031418119217 0.0431938788103172 0.028220685762664 0.0259022621308928 0.0171185243831982 0
"придумать" 0.025823111684958 0.0329096219507178 0.028220685762664 0.0410119150405802 0.0353069565403462 0
"собираться" 0.0395954379169357 0.00822740548767946 0.0109747111299249 0.0442496978069418 0.0395865876361458 0
"белый" 0.0249623412954594 0.0226253650911185 0.0360597651411818 0.0410119150405802 0.0353069565403462 0
"мэри" 0.0525069937594147 0 0.0517379238982174 0 0.0427963109579954 0
"умереть" 0.0266838820744566 0.0390801760664774 0.0344919492654783 0.034536349507857 0.0320972332184966 0
"бросить" 0.0223800301269636 0.0349664733226377 0.0391953968925889 0.0291400448972544 0.0406564954100957 0
"добрый" 0.0421777490854315 0.0473075815541569 0.0344919492654783 0.0215852184424106 0.0203282477050478 0
"непременно" 0.0533677641489133 0.0349664733226377 0.0329241333897747 0.0151096529096874 0.0203282477050478 0
"мало" 0.0309877340219496 0.0287959192068781 0.0235172381355534 0.0269815230530133 0.0449361265058952 0
"рассказывать" 0.0438992898644287 0.0226253650911185 0.0156781587570356 0.0291400448972544 0.0353069565403462 0
"сид" 0.0284054228534538 0.0473075815541569 0.0391953968925889 0.0280607839751338 0.0267476943487471 0
"верно" 0.00602539272649021 0.0329096219507178 0.028220685762664 0.0420911759627007 0.0545652964714442 0
"нельзить" 0.0387346675274371 0.030852770578798 0.028220685762664 0.0280607839751338 0.0288875098966469 0
"пол" 0.0370131267484399 0.0329096219507178 0.0250850540112569 0.0280607839751338 0.0320972332184966 0
"точно" 0.0197977189584678 0.0411370274383973 0.0376275810168854 0.0528837851839061 0.0160486166092483 0
"оставаться" 0.0275446524639552 0.0431938788103172 0.0423310286439961 0.0356156104299776 0.0181884321571481 0
"показаться" 0.0309877340219496 0.0493644329260768 0.0360597651411818 0.0205059575202901 0.0299574176705968 0
"спуститься" 0.0404562083064343 0.0349664733226377 0.0297885016383676 0.0248230012087722 0.0256777865747973 0
"джный" 0.0464816010329245 0.00205685137191986 0.0470344762711067 0.0474874805733034 0 0
"тетушка" 0.0964062836238433 0.0061705541157596 0.0172459746327391 0.0032377827663616 0 0
"остальной" 0.0318485044114482 0.0123411082315192 0.0188137905084427 0.0356156104299776 0.0427963109579954 0
"вокруг" 0.0249623412954594 0.030852770578798 0.0360597651411818 0.0366948713520981 0.027817602122697 0
"устроить" 0.030126963632451 0.0287959192068781 0.0313563175140711 0.0302193058193749 0.0320972332184966 0
"лошадь" 0.0275446524639552 0.0123411082315192 0.0203816063841462 0.0399326541184597 0.0406564954100957 0
"остановиться" 0.0395954379169357 0.0287959192068781 0.028220685762664 0.0280607839751338 0.0235379710268975 0
"стена" 0.0327092748009468 0.0267390678349582 0.0329241333897747 0.032377827663616 0.0256777865747973 0
"стол" 0.0275446524639552 0.0370233246945576 0.0344919492654783 0.0280607839751338 0.0299574176705968 0
"мистер" 0.0163546374004734 0.0246822164630384 0.0297885016383676 0.0237437402866517 0.0567051120193439 0
"поэтому" 0.0559500753174091 0.0205685137191987 0.0235172381355534 0.0302193058193749 0.0074893544176492 0
"план" 0.0318485044114482 0.0431938788103172 0.0313563175140711 0.0312985667414954 0.0181884321571481 0
"попадать" 0.0189369485689692 0.0473075815541569 0.0313563175140711 0.0312985667414954 0.0320972332184966 0
"беглый" 0.0309877340219496 0.0287959192068781 0.028220685762664 0.0269815230530133 0.0320972332184966 0
"путь" 0.034430815579944 0.0329096219507178 0.0407632127682925 0.032377827663616 0.0117689855134487 0
"страшно" 0.0249623412954594 0.0514212842979966 0.053305739773921 0.0194266965981696 0.0181884321571481 0
"назад" 0.0421777490854315 0.0267390678349582 0.0297885016383676 0.0269815230530133 0.0171185243831982 0
"последний" 0.0335700451904455 0.0287959192068781 0.0376275810168854 0.0269815230530133 0.0213981554789977 0
"также" 0.0628362384333979 0.030852770578798 0.028220685762664 0.0107926092212053 0.00641944664369931 0
"вскочить" 0.0180761781794706 0.0411370274383973 0.0454666603954032 0.0312985667414954 0.0235379710268975 0
"значит" 0.0197977189584678 0.0514212842979966 0.0376275810168854 0.0215852184424106 0.0310273254445467 0
"почему" 0.00946847428448461 0.0205685137191987 0.028220685762664 0.0366948713520981 0.0513555731495945 0
"никак" 0.0206584893479664 0.0226253650911185 0.0235172381355534 0.016188913831808 0.0577750197932938 0
"войти" 0.0241015709059608 0.0411370274383973 0.0297885016383676 0.0312985667414954 0.0235379710268975 0
"книга" 0.0232408005164622 0.0349664733226377 0.0423310286439961 0.0399326541184597 0.0106990777394989 0
"мера" 0.0619754680438993 0.0287959192068781 0.028220685762664 0.0107926092212053 0.00427963109579954 0
"молодой" 0.0413169786959329 0.0123411082315192 0.0156781587570356 0.0269815230530133 0.0310273254445467 0
"шляп" 0.0266838820744566 0.0267390678349582 0.0297885016383676 0.032377827663616 0.0267476943487471 0
"виж" 0.017215407789972 0.0246822164630384 0.0219494222598498 0.0248230012087722 0.0513555731495945 0
"вместо" 0.0352915859694427 0.0329096219507178 0.0250850540112569 0.0194266965981696 0.027817602122697 0
"ответить" 0.0387346675274371 0.0370233246945576 0.0313563175140711 0.0129511310654464 0.0224680632529476 0
"собственный" 0.0533677641489133 0.0246822164630384 0.0297885016383676 0.0215852184424106 0.00320972332184966 0
"вперед" 0.0223800301269636 0.0390801760664774 0.0344919492654783 0.0291400448972544 0.0224680632529476 0
"семья" 0.030126963632451 0.0267390678349582 0.0219494222598498 0.0356156104299776 0.0213981554789977 0
"шайка" 0.0180761781794706 0.0431938788103172 0.0297885016383676 0.0302193058193749 0.027817602122697 0
"близко" 0.0189369485689692 0.0473075815541569 0.0313563175140711 0.0237437402866517 0.0288875098966469 0
"душа" 0.0232408005164622 0.0370233246945576 0.0360597651411818 0.0226644793645312 0.0267476943487471 0
"приходиться" 0.0387346675274371 0.0102842568595993 0.0109747111299249 0.0312985667414954 0.0299574176705968 0
"сердце" 0.0223800301269636 0.0390801760664774 0.0376275810168854 0.0259022621308928 0.0224680632529476 0
"ждать" 0.0189369485689692 0.0390801760664774 0.0376275810168854 0.0280607839751338 0.0235379710268975 0
"цент" 0.0249623412954594 0.0164548109753589 0.0313563175140711 0.0312985667414954 0.0288875098966469 0
"быстро" 0.0163546374004734 0.0514212842979966 0.0407632127682925 0.0312985667414954 0.0139088010613485 0
"весло" 0.0197977189584678 0.0370233246945576 0.0344919492654783 0.0269815230530133 0.0256777865747973 0
"вовсё" 0.0464816010329245 0.00205685137191986 0.00940689525422134 0.0205059575202901 0.0342370487663963 0
"обратно" 0.017215407789972 0.0287959192068781 0.0172459746327391 0.032377827663616 0.0395865876361458 0
"судья" 0.0249623412954594 0.0267390678349582 0.0344919492654783 0.0280607839751338 0.0235379710268975 0
"ти" 0.012911555842479 0.00411370274383973 0.0266528698869605 0.0291400448972544 0.0545652964714442 0
"фонарь" 0.021519259737465 0.0329096219507178 0.0297885016383676 0.0248230012087722 0.0310273254445467 0
"бывать" 0.00946847428448461 0.00822740548767946 0.0250850540112569 0.032377827663616 0.0534953886974943 0
"поймать" 0.0180761781794706 0.0205685137191987 0.0203816063841462 0.0334570885857365 0.0385166798621959 0
"след" 0.0266838820744566 0.0493644329260768 0.0329241333897747 0.0226644793645312 0.0149787088352984 0
"шаг" 0.0309877340219496 0.0205685137191987 0.0250850540112569 0.016188913831808 0.0363768643142961 0
"видно" 0.0025823111684958 0.0205685137191987 0.014110342881332 0.0485667414954239 0.0460060342798451 0
"имя" 0.0249623412954594 0.0267390678349582 0.0360597651411818 0.034536349507857 0.0139088010613485 0
"отсюда" 0.0327092748009468 0.0349664733226377 0.0313563175140711 0.0151096529096874 0.0224680632529476 0
"вскоре" 0.0507854529804175 0.00822740548767946 0.00627126350281423 0.0442496978069418 0.00106990777394989 0
"змея" 0.025823111684958 0.0205685137191987 0.0344919492654783 0.0291400448972544 0.0213981554789977 0
"неделя" 0.0197977189584678 0.030852770578798 0.0313563175140711 0.0269815230530133 0.027817602122697 0
"считать" 0.0361523563589413 0.0287959192068781 0.0250850540112569 0.0205059575202901 0.0192583399310979 0
